query_id,group_id,length,family,true_reference,true_available,alternate_reference,alternate_reference_is_exact_max,exact_absent_max_ids,exact_absent_max_n,score_near_absent_max_ids,score_near_absent_max_n,true_score,absent_max_score,true_margin,absent_margin,true_minus_absent_max,true_vs_absent_max_score_near,present_outcome,accepted_present,accepted_absent,absent_false_accept,unavailable_pair_n,pair_n_all_12_equal,any_all_12_equal,all_all_12_equal,pair_n_only_cost_timing_differ,any_only_cost_timing_differ,all_only_cost_timing_differ,pair_n_other_differences,any_other_differences,all_other_differences,pair_n_unavailable,any_unavailable,all_unavailable,any_ten_equal,all_ten_equal
e20_query_a_delete_two,e20,4,delete_two,e20_reference_a,True,e20_reference_b,True,"[""e20_reference_b"",""e20_distractor_0"",""e20_distractor_4"",""e20_distractor_5""]",4,"[""e20_reference_b"",""e20_distractor_0"",""e20_distractor_4"",""e20_distractor_5""]",4,1.0292247145785138,1.0292247145785138,-2.5971884056580468,-2.5971884056580468,0.0,True,none,[],[],False,0,4,True,True,0,False,False,0,False,False,0,False,False,True,True
e20_query_a_detune,e20,4,detune,e20_reference_a,True,e20_reference_b,False,"[""e20_distractor_5""]",1,"[""e20_distractor_5""]",1,2.393527804620507,-0.2655771013694235,-1.2328853156160537,-3.891990221605984,2.6591049059899303,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e20_query_a_exact,e20,4,exact,e20_reference_a,True,e20_reference_b,False,"[""e20_distractor_1""]",1,"[""e20_distractor_1""]",1,6.0087259840931635,-0.2655764114600716,2.382312863856603,-3.891989531696632,6.274302395553235,False,true_singleton,"[""e20_reference_a""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e20_query_a_insert,e20,4,insert,e20_reference_a,True,e20_reference_b,False,"[""e20_distractor_1""]",1,"[""e20_distractor_1""]",1,2.9900383294495674,-2.601421080945948,-0.6363747907869932,-6.2278342011825085,5.591459410395515,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e20_query_a_legitimate_rest,e20,4,legitimate_rest,e20_reference_a,True,e20_reference_b,False,"[""e20_distractor_5""]",1,"[""e20_distractor_5""]",1,6.008596670803301,-0.2654938143662813,2.38218355056674,-3.891906934602842,6.274090485169582,False,true_singleton,"[""e20_reference_a""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e20_query_a_mask_absent,e20,4,mask_absent,e20_reference_a,True,e20_reference_b,False,"[""e20_distractor_5""]",1,"[""e20_distractor_5""]",1,2.8750036763380082,2.8747618203367162,-0.7514094438985524,-0.7516512998998444,0.0002418560012920068,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e20_query_a_mask_present,e20,4,mask_present,e20_reference_a,True,e20_reference_b,False,"[""e20_distractor_5""]",1,"[""e20_distractor_5""]",1,2.8750036763380082,2.8747618203367162,-0.7514094438985524,-0.7516512998998444,0.0002418560012920068,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e20_query_a_merged,e20,4,merged,e20_reference_a,True,e20_reference_b,True,"[""e20_reference_b"",""e20_distractor_0"",""e20_distractor_1"",""e20_distractor_2"",""e20_distractor_5""]",5,"[""e20_reference_b"",""e20_distractor_0"",""e20_distractor_1"",""e20_distractor_2"",""e20_distractor_5""]",5,0.19532896675543743,0.19532896675543743,-3.431084153481123,-3.431084153481123,0.0,True,none,[],[],False,0,5,True,True,0,False,False,0,False,False,0,False,False,True,True
e20_query_a_substitute,e20,4,substitute,e20_reference_a,True,e20_reference_b,False,"[""e20_distractor_5""]",1,"[""e20_distractor_5""]",1,-0.2654208755846863,-0.2656627315859783,-3.891833995821247,-3.892075851822539,0.0002418560012920068,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e20_query_a_timing,e20,4,timing,e20_reference_a,True,e20_reference_b,False,"[""e20_distractor_1""]",1,"[""e20_distractor_1""]",1,6.008649783707232,-0.265529750677274,2.382236663470671,-3.8919428709138346,6.274179534384506,False,true_singleton,"[""e20_reference_a""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e20_query_a_transpose,e20,4,transpose,e20_reference_a,True,e20_reference_b,False,"[""e20_distractor_1""]",1,"[""e20_distractor_1""]",1,6.0087259840931635,-0.2655743376747841,2.382312863856603,-3.8919874579113447,6.274300321767948,False,true_singleton,"[""e20_reference_a""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e20_query_a_weak_present,e20,4,weak_present,e20_reference_a,True,e20_reference_b,False,"[""e20_distractor_5""]",1,"[""e20_distractor_5""]",1,3.500425487205315,3.500183631204023,-0.1259876330312455,-0.1262294890325375,0.0002418560012920068,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e20_query_b_delete_closed,e20,4,delete_closed,e20_reference_b,True,e20_reference_a,True,"[""e20_reference_a""]",1,"[""e20_reference_a""]",1,3.5002692614205797,3.50027029630009,-0.1261438588159809,-0.1261428239364708,-1.0348795100867392e-06,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e20_query_b_delete_detune,e20,4,delete_detune,e20_reference_b,True,e20_reference_a,True,"[""e20_reference_a""]",1,"[""e20_reference_a""]",1,-1.3197732643581634,-1.3202709791940874,-4.946186384594724,-4.946684099430648,0.0004977148359239791,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e20_query_b_delete_insert,e20,4,delete_insert,e20_reference_b,True,e20_reference_a,True,"[""e20_reference_a""]",1,"[""e20_reference_a""]",1,-0.2654208755846863,-0.26591859042061117,-3.891833995821247,-3.8923317106571718,0.0004977148359248673,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e20_query_b_delete_rest,e20,4,delete_rest,e20_reference_b,True,e20_reference_a,True,"[""e20_reference_a""]",1,"[""e20_reference_a""]",1,3.500425487205315,3.499927772369392,-0.1259876330312455,-0.12648534786716858,0.000497714835923091,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e20_query_b_delete_timing,e20,4,delete_timing,e20_reference_b,True,e20_reference_a,True,"[""e20_reference_a""]",1,"[""e20_reference_a""]",1,3.500394191863239,3.4998343567294308,-0.12601892837332151,-0.12657876350712982,0.0005598351338083063,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e20_query_b_delete_transpose,e20,4,delete_transpose,e20_reference_b,True,e20_reference_a,True,"[""e20_reference_a""]",1,"[""e20_reference_a""]",1,3.500425487205315,3.4999257027495245,-0.1259876330312455,-0.12648741748703607,0.0004997844557905751,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e20_query_b_delete_two,e20,4,delete_two,e20_reference_b,True,e20_reference_a,True,"[""e20_reference_a"",""e20_distractor_0"",""e20_distractor_2"",""e20_distractor_3"",""e20_distractor_5""]",5,"[""e20_reference_a"",""e20_distractor_0"",""e20_distractor_2"",""e20_distractor_3"",""e20_distractor_5""]",5,1.0292247145785138,1.0292247145785138,-2.5971884056580468,-2.5971884056580468,0.0,True,none,[],[],False,0,5,True,True,0,False,False,0,False,False,0,False,False,True,True
e20_query_b_detune,e20,4,detune,e20_reference_b,True,e20_reference_a,False,"[""e20_distractor_0""]",1,"[""e20_distractor_0""]",1,2.393527804620507,-0.2655760664899125,-1.2328853156160537,-3.891989186726473,2.6591038711104193,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e20_query_b_exact,e20,4,exact,e20_reference_b,True,e20_reference_a,False,"[""e20_distractor_0""]",1,"[""e20_distractor_0""]",1,6.0087259840931635,-0.2655760664899125,2.382312863856603,-3.891989186726473,6.274302050583076,False,true_singleton,"[""e20_reference_b""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e20_query_b_insert,e20,4,insert,e20_reference_b,True,e20_reference_a,False,"[""e20_distractor_0""]",1,"[""e20_distractor_0""]",1,2.9900383294495674,-2.6014207746887568,-0.6363747907869932,-6.227833894925317,5.591459104138324,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e20_query_b_legitimate_rest,e20,4,legitimate_rest,e20_reference_b,True,e20_reference_a,False,"[""e20_distractor_0""]",1,"[""e20_distractor_0""]",1,6.008596670803301,-0.2657421387662273,2.38218355056674,-3.892155259002788,6.274338809569528,False,true_singleton,"[""e20_reference_b""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e20_query_b_mask_absent,e20,4,mask_absent,e20_reference_b,True,e20_reference_a,True,"[""e20_reference_a""]",1,"[""e20_reference_a""]",1,2.8750036763380082,2.8745059615020834,-0.7514094438985524,-0.7519071587344772,0.0004977148359248673,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e20_query_b_mask_present,e20,4,mask_present,e20_reference_b,True,e20_reference_a,True,"[""e20_reference_a""]",1,"[""e20_reference_a""]",1,2.8750036763380082,2.8745059615020834,-0.7514094438985524,-0.7519071587344772,0.0004977148359248673,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e20_query_b_merged,e20,4,merged,e20_reference_b,True,e20_reference_a,True,"[""e20_reference_a"",""e20_distractor_0"",""e20_distractor_1"",""e20_distractor_2"",""e20_distractor_5""]",5,"[""e20_reference_a"",""e20_distractor_0"",""e20_distractor_1"",""e20_distractor_2"",""e20_distractor_5""]",5,0.19532896675543743,0.19532896675543743,-3.431084153481123,-3.431084153481123,0.0,True,none,[],[],False,0,5,True,True,0,False,False,0,False,False,0,False,False,True,True
e20_query_b_substitute,e20,4,substitute,e20_reference_b,True,e20_reference_a,True,"[""e20_reference_a""]",1,"[""e20_reference_a""]",1,-0.2654208755846863,-0.26591859042061117,-3.891833995821247,-3.8923317106571718,0.0004977148359248673,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e20_query_b_timing,e20,4,timing,e20_reference_b,True,e20_reference_a,False,"[""e20_distractor_0""]",1,"[""e20_distractor_0""]",1,6.008649783707232,-0.2655760664899125,2.382236663470671,-3.891989186726473,6.274225850197144,False,true_singleton,"[""e20_reference_b""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e20_query_b_transpose,e20,4,transpose,e20_reference_b,True,e20_reference_a,False,"[""e20_distractor_0""]",1,"[""e20_distractor_0""]",1,6.0087259840931635,-0.2655802119853936,2.382312863856603,-3.891993332221954,6.274306196078557,False,true_singleton,"[""e20_reference_b""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e20_query_b_weak_present,e20,4,weak_present,e20_reference_b,True,e20_reference_a,True,"[""e20_reference_a""]",1,"[""e20_reference_a""]",1,3.500425487205315,3.499927772369392,-0.1259876330312455,-0.12648534786716858,0.000497714835923091,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e21_query_a_delete_closed,e21,6,delete_closed,e21_reference_a,True,e21_reference_b,False,"[""e21_distractor_3""]",1,"[""e21_distractor_3""]",1,3.626412736448162,3.6264118440845605,-3.8378839839481316e-07,-1.2761520000736937e-06,8.923636016788805e-07,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e21_query_a_delete_detune,e21,6,delete_detune,e21_reference_a,True,e21_reference_b,False,"[""e21_distractor_3""]",1,"[""e21_distractor_3""]",1,0.7344944773444881,0.7341772303311425,-2.8919186428920725,-2.892235889905418,0.0003172470133456784,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e21_query_a_delete_insert,e21,6,delete_insert,e21_reference_a,True,e21_reference_b,False,"[""e21_distractor_3""]",1,"[""e21_distractor_3""]",1,1.107554582645995,1.1072373356326493,-2.5188585375905657,-2.5191757846039113,0.0003172470133456784,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e21_query_a_delete_rest,e21,6,delete_rest,e21_reference_a,True,e21_reference_b,False,"[""e21_distractor_3""]",1,"[""e21_distractor_3""]",1,3.6266266302486665,3.626309383235321,0.0002135100121058997,-0.00010373700123977869,0.0003172470133456784,False,true_singleton,"[""e21_reference_a""]",[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e21_query_a_delete_timing,e21,6,delete_timing,e21_reference_a,True,e21_reference_b,False,"[""e21_distractor_3""]",1,"[""e21_distractor_3""]",1,3.626547318472876,3.6262300714595304,0.00013419823631544148,-0.00018304877703023692,0.0003172470133456784,False,true_singleton,"[""e21_reference_a""]",[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e21_query_a_delete_transpose,e21,6,delete_transpose,e21_reference_a,True,e21_reference_b,False,"[""e21_distractor_3""]",1,"[""e21_distractor_3""]",1,3.6266266302486665,3.626311959632125,0.0002135100121058997,-0.00010116060443543518,0.0003146706165413349,False,true_singleton,"[""e21_reference_a""]",[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e21_query_a_delete_two,e21,6,delete_two,e21_reference_a,True,e21_reference_b,False,"[""e21_distractor_3""]",1,"[""e21_distractor_3""]",1,1.9737176717345717,1.9733676581083062,-1.652695448501989,-1.6530454621282544,0.0003500136262655218,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e21_query_a_detune,e21,6,detune,e21_reference_a,True,e21_reference_b,False,"[""e21_distractor_3""]",1,"[""e21_distractor_3""]",1,2.88559757440927,-1.7848948172715273,-0.7408155458272905,-5.411307937508088,4.670492391680797,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e21_query_a_exact,e21,6,exact,e21_reference_a,True,e21_reference_b,False,"[""e21_distractor_3""]",1,"[""e21_distractor_3""]",1,5.295729510613376,1.1072373356326493,1.6693163903768156,-2.5191757846039113,4.188492174980727,False,true_singleton,"[""e21_reference_a""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e21_query_a_insert,e21,6,insert,e21_reference_a,True,e21_reference_b,False,"[""e21_distractor_3""]",1,"[""e21_distractor_3""]",1,3.1343108521243535,-0.7289997109977868,-0.49210226811220714,-4.355412831234347,3.8633105631221403,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e21_query_a_legitimate_rest,e21,6,legitimate_rest,e21_reference_a,True,e21_reference_b,False,"[""e21_distractor_3""]",1,"[""e21_distractor_3""]",1,5.295600272003811,1.1071084539592233,1.6691871517672503,-2.5193046662773373,4.188491818044588,False,true_singleton,"[""e21_reference_a""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e21_query_a_mask_absent,e21,6,mask_absent,e21_reference_a,True,e21_reference_b,False,"[""e21_distractor_3""]",1,"[""e21_distractor_3""]",1,3.2096787563371274,3.2093615093237817,-0.4167343638994332,-0.41705161091277887,0.0003172470133456784,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e21_query_a_mask_present,e21,6,mask_present,e21_reference_a,True,e21_reference_b,False,"[""e21_distractor_3""]",1,"[""e21_distractor_3""]",1,3.2096787563371274,3.2093615093237817,-0.4167343638994332,-0.41705161091277887,0.0003172470133456784,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e21_query_a_merged,e21,6,merged,e21_reference_a,True,e21_reference_b,False,"[""e21_distractor_3""]",1,"[""e21_distractor_3""]",1,1.473380223040727,1.473380223040727,-2.1530328971958337,-2.1530328971958337,0.0,True,none,[],[],False,0,1,True,True,0,False,False,0,False,False,0,False,False,True,True
e21_query_a_substitute,e21,6,substitute,e21_reference_a,True,e21_reference_b,False,"[""e21_distractor_3""]",1,"[""e21_distractor_3""]",1,1.107554582645995,1.1072373356326493,-2.5188585375905657,-2.5191757846039113,0.0003172470133456784,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e21_query_a_timing,e21,6,timing,e21_reference_a,True,e21_reference_b,False,"[""e21_distractor_3""]",1,"[""e21_distractor_3""]",1,5.295655659941285,1.107158023856857,1.6692425397047241,-2.5192550963797036,4.188497636084428,False,true_singleton,"[""e21_reference_a""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e21_query_a_transpose,e21,6,transpose,e21_reference_a,True,e21_reference_b,False,"[""e21_distractor_3""]",1,"[""e21_distractor_3""]",1,5.295729510613376,1.1072399120294536,1.6693163903768156,-2.519173208207107,4.188489598583923,False,true_singleton,"[""e21_reference_a""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e21_query_a_weak_present,e21,6,weak_present,e21_reference_a,True,e21_reference_b,False,"[""e21_distractor_3""]",1,"[""e21_distractor_3""]",1,3.6266266302486665,3.626309383235321,0.0002135100121058997,-0.00010373700123977869,0.0003172470133456784,False,true_singleton,"[""e21_reference_a""]",[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e21_query_b_delete_closed,e21,6,delete_closed,e21_reference_b,True,e21_reference_a,False,"[""e21_distractor_1""]",1,"[""e21_distractor_1""]",1,3.6264122287574763,-1.045169196021451,-8.914790843306264e-07,-4.671582316258012,4.671581424778927,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e21_query_b_delete_detune,e21,6,delete_detune,e21_reference_b,True,e21_reference_a,False,"[""e21_distractor_1""]",1,"[""e21_distractor_1""]",1,0.7344943898304619,-4.660371116099295,-2.8919187304060987,-8.286784236335855,5.394865505929757,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e21_query_b_delete_insert,e21,6,delete_insert,e21_reference_b,True,e21_reference_a,False,"[""e21_distractor_1""]",1,"[""e21_distractor_1""]",1,1.107554582645995,-3.1092564775678833,-2.5188585375905657,-6.735669597804444,4.216811060213878,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e21_query_b_delete_rest,e21,6,delete_rest,e21_reference_b,True,e21_reference_a,False,"[""e21_distractor_1""]",1,"[""e21_distractor_1""]",1,3.6266266302486665,-1.0452385424852908,0.0002135100121058997,-4.671651662721851,4.671865172733957,False,true_singleton,"[""e21_reference_b""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e21_query_b_delete_timing,e21,6,delete_timing,e21_reference_b,True,e21_reference_a,False,"[""e21_distractor_1""]",1,"[""e21_distractor_1""]",1,3.626547318591059,-1.0453047002662803,0.00013419835449823836,-4.671717820502841,4.671852018857339,False,true_singleton,"[""e21_reference_b""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e21_query_b_delete_transpose,e21,6,delete_transpose,e21_reference_b,True,e21_reference_a,False,"[""e21_distractor_1""]",1,"[""e21_distractor_1""]",1,3.6266266302486665,-1.0452359470097177,0.0002135100121058997,-4.671649067246278,4.671862577258384,False,true_singleton,"[""e21_reference_b""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e21_query_b_delete_two,e21,6,delete_two,e21_reference_b,True,e21_reference_a,False,"[""e21_distractor_2""]",1,"[""e21_distractor_2""]",1,1.9737176717345717,-3.4213676457816895,-1.652695448501989,-7.04778076601825,5.395085317516261,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e21_query_b_detune,e21,6,detune,e21_reference_b,True,e21_reference_a,False,"[""e21_distractor_1""]",1,"[""e21_distractor_1""]",1,2.885597492325707,-1.7848949047264613,-0.7408156279108535,-5.411308024963022,4.670492397052168,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e21_query_b_exact,e21,6,exact,e21_reference_b,True,e21_reference_a,False,"[""e21_distractor_1""]",1,"[""e21_distractor_1""]",1,5.295729510613376,1.1072373356917415,1.6693163903768156,-2.519175784544819,4.188492174921635,False,true_singleton,"[""e21_reference_b""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e21_query_b_insert,e21,6,insert,e21_reference_b,True,e21_reference_a,False,"[""e21_distractor_1""]",1,"[""e21_distractor_1""]",1,3.1343108521243535,-0.7289997109436497,-0.49210226811220714,-4.35541283118021,3.863310563068003,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e21_query_b_legitimate_rest,e21,6,legitimate_rest,e21_reference_b,True,e21_reference_a,False,"[""e21_distractor_1""]",1,"[""e21_distractor_1""]",1,5.295600327905887,1.1072472496595784,1.6691872076693262,-2.519165870576982,4.188353078246308,False,true_singleton,"[""e21_reference_b""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e21_query_b_mask_absent,e21,6,mask_absent,e21_reference_b,True,e21_reference_a,False,"[""e21_distractor_1""]",1,"[""e21_distractor_1""]",1,3.2096787563371274,-1.46218641639683,-0.4167343638994332,-5.0885995366333905,4.671865172733957,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e21_query_b_mask_present,e21,6,mask_present,e21_reference_b,True,e21_reference_a,False,"[""e21_distractor_1""]",1,"[""e21_distractor_1""]",1,3.2096787563371274,-1.46218641639683,-0.4167343638994332,-5.0885995366333905,4.671865172733957,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e21_query_b_merged,e21,6,merged,e21_reference_b,True,e21_reference_a,False,"[""e21_distractor_1""]",1,"[""e21_distractor_1""]",1,1.473380223040727,1.4730302094796555,-2.1530328971958337,-2.153382910756905,0.00035001356107144943,False,none,[],[],False,0,0,False,False,1,True,True,0,False,False,0,False,False,True,True
e21_query_b_substitute,e21,6,substitute,e21_reference_b,True,e21_reference_a,False,"[""e21_distractor_1""]",1,"[""e21_distractor_1""]",1,1.107554582645995,-1.7858984308268795,-2.5188585375905657,-5.41231155106344,2.8934530134728744,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e21_query_b_timing,e21,6,timing,e21_reference_b,True,e21_reference_a,False,"[""e21_distractor_1""]",1,"[""e21_distractor_1""]",1,5.29565566005133,1.1071580240341339,1.6692425398147694,-2.5192550962024267,4.188497636017196,False,true_singleton,"[""e21_reference_b""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e21_query_b_transpose,e21,6,transpose,e21_reference_b,True,e21_reference_a,False,"[""e21_distractor_1""]",1,"[""e21_distractor_1""]",1,5.295729510613376,1.107241283264636,1.6693163903768156,-2.5191718369719247,4.18848822734874,False,true_singleton,"[""e21_reference_b""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e21_query_b_weak_present,e21,6,weak_present,e21_reference_b,True,e21_reference_a,False,"[""e21_distractor_1""]",1,"[""e21_distractor_1""]",1,3.6266266302486665,-1.0452385424852908,0.0002135100121058997,-4.671651662721851,4.671865172733957,False,true_singleton,"[""e21_reference_b""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e22_query_a_delete_closed,e22,8,delete_closed,e22_reference_a,True,e22_reference_b,False,"[""e22_distractor_0""]",1,"[""e22_distractor_0""]",1,3.5123620293484263,0.1094938497995619,-0.11405109088813425,-3.5169192704369987,3.4028681795488644,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e22_query_a_delete_detune,e22,8,delete_detune,e22_reference_a,True,e22_reference_b,False,"[""e22_distractor_0""]",1,"[""e22_distractor_0""]",1,1.4467922761551817,-2.3003954648869094,-2.179620844081379,-5.92680858512347,3.747187741042091,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e22_query_a_delete_insert,e22,8,delete_insert,e22_reference_a,True,e22_reference_b,False,"[""e22_distractor_0""]",1,"[""e22_distractor_0""]",1,1.6198753215772124,-1.5392475578603593,-2.0065377986593482,-5.16566067809692,3.1591228794375716,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e22_query_a_delete_rest,e22,8,delete_rest,e22_reference_a,True,e22_reference_b,False,"[""e22_distractor_0""]",1,"[""e22_distractor_0""]",1,3.5126056913275674,0.10970382303995141,-0.1138074289089932,-3.516709297196609,3.402901868287616,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e22_query_a_delete_timing,e22,8,delete_timing,e22_reference_a,True,e22_reference_b,False,"[""e22_distractor_0""]",1,"[""e22_distractor_0""]",1,3.512547377819124,0.10964160874896489,-0.11386574241743652,-3.5167715114875957,3.402905769070159,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e22_query_a_delete_transpose,e22,8,delete_transpose,e22_reference_a,True,e22_reference_b,False,"[""e22_distractor_0""]",1,"[""e22_distractor_0""]",1,3.5126056913275674,0.10970382303995141,-0.1138074289089932,-3.516709297196609,3.402901868287616,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e22_query_a_delete_two,e22,8,delete_two,e22_reference_a,True,e22_reference_b,False,"[""e22_distractor_0""]",1,"[""e22_distractor_0""]",1,2.271078845465687,-1.477565311420899,-1.3553342747708736,-5.10397843165746,3.748644156886586,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e22_query_a_detune,e22,8,detune,e22_reference_a,True,e22_reference_b,False,"[""e22_distractor_0""]",1,"[""e22_distractor_0""]",1,2.95558640989639,-3.94934684578722,-0.6708267103401706,-7.575759966023781,6.90493325568361,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e22_query_a_exact,e22,8,exact,e22_reference_a,True,e22_reference_b,False,"[""e22_distractor_0""]",1,"[""e22_distractor_0""]",1,4.763185420502917,-1.5392475578603593,1.1367723002663563,-5.16566067809692,6.302432978363276,False,true_singleton,"[""e22_reference_a""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e22_query_a_insert,e22,8,insert,e22_reference_a,True,e22_reference_b,False,"[""e22_distractor_0""]",1,"[""e22_distractor_0""]",1,3.0797092468403013,-2.8433762144482335,-0.5467038733962593,-6.469789334684794,5.923085461288535,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e22_query_a_legitimate_rest,e22,8,legitimate_rest,e22_reference_a,True,e22_reference_b,False,"[""e22_distractor_0""]",1,"[""e22_distractor_0""]",1,4.7630564054041615,-1.5393253260731585,1.136643285167601,-5.165738446309719,6.30238173147732,False,true_singleton,"[""e22_reference_a""]",[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e22_query_a_mask_absent,e22,8,mask_absent,e22_reference_a,True,e22_reference_b,False,"[""e22_distractor_0""]",1,"[""e22_distractor_0""]",1,3.199894785893913,-0.2030070823937029,-0.4265183343426475,-3.8294202026302635,3.402901868287616,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e22_query_a_mask_present,e22,8,mask_present,e22_reference_a,True,e22_reference_b,False,"[""e22_distractor_0""]",1,"[""e22_distractor_0""]",1,3.199894785893913,-0.2030070823937029,-0.4265183343426475,-3.8294202026302635,3.402901868287616,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e22_query_a_merged,e22,8,merged,e22_reference_a,True,e22_reference_b,False,"[""e22_distractor_0""]",1,"[""e22_distractor_0""]",1,1.913694953541511,-1.834949203345075,-1.7127181666950495,-5.4613623235816355,3.748644156886586,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
e22_query_a_substitute,e22,8,substitute,e22_reference_a,True,e22_reference_b,False,"[""e22_distractor_0""]",1,"[""e22_distractor_0""]",1,1.6198753215772124,-1.5392475578603593,-2.0065377986593482,-5.16566067809692,3.1591228794375716,False,none,[],[],False,0,0,False,False,0,False,False,1,True,True,0,False,False,False,False
